"index","org_admin","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex"
"4","Gangwon","Male","35-39",46372,27689,0.373867487611563,0.405164297863794,0.926833582766675,0.0731664172333251,0.405164297863794,0.0296444200655495,1.9517104391551,27.4353810862453,67.7142118170254
"4","Gangwon","Male","40-44",56624,30025,0.346512943023001,0.375519877798244,1.03911560340345,-0.0391156034034512,0.375519877798244,-0.0146886866100686,1.91432110551639,25.4836706470902,67.8623746804205
"4","Gangwon","Male","45-49",71437,40195,0.360067005876451,0.390208564408313,1.00043879296629,-0.000438792966292345,0.390208564408313,-0.000171220773449401,1.95147087397519,23.5693495415738,60.4019278185573
"4","Gangwon","Male","50-54",85758,48286,0.360225000746024,0.390379785181762,0.998734503326744,0.00126549667325593,0.390379785181762,0.000494024319453884,1.95066386511018,21.6178786675986,55.3765320034009
"4","Gangwon","Male","55-59",80534,45255,0.359769137205956,0.389885760862308,1.14990061416926,-0.149900614169263,0.389885760862308,-0.0584441150091105,2.09553909183432,19.6672148024884,50.4435318668488
"4","Gangwon","Male","60-64",65997,46568,0.413698751832275,0.448329875871419,1.16423842736638,-0.16423842736638,0.448329875871419,-0.0736329937544863,2.42573186374331,17.5716757106541,39.1936309765216
"4","Gangwon","Male","65-69",32489,30188,0.481643984236642,0.521962869625905,1.022479230046,-0.0224792300460046,0.521962869625905,-0.0117333234217934,2.63914765668401,15.1459438469108,29.0172821253857
"4","Gangwon","Male","70-74",20324,19721,0.492470970158572,0.533696193047699,1.09082438836097,-0.0908243883609732,0.533696193047699,-0.0484726303041371,2.78966254099884,12.5067961902268,23.4342990509378
"4","Gangwon","Male","75-79",16105,18694,0.537199344808759,0.582168823351836,1.12499144022891,-0.124991440228915,0.582168823351836,-0.0727661196871187,3.09275941597698,9.71713364922796,16.691264216592
"4","Gangwon","Male","80-84",8706,13298,0.604344664606435,0.654934943038954,1.01527374154412,-0.0152737415441242,0.654934943038954,-0.0100033070481927,3.29968298281525,6.62437423325099,10.1145530615809
"4","Gangwon","Male","85+",3450,5478,0.613575268817204,0.664938250087147,1,0,0.664938250087147,0,3.32469125043573,3.32469125043573,5
"4","Gwangju","Female","0-4",2759,22412,0.890389734217949,1,1.00550820597118,-0.00550820597117885,1,-0.00550820597117885,5.01377051492795,59.1615487952947,59.1615487952947
"4","Gwangju","Female","5-9",3698,31620,0.895294184268645,1.00550820597118,0.930555995940877,0.0694440040591228,1.00550820597118,0.0698265159369438,4.85297474001353,54.1477782803668,53.8511550266939
"4","Gwangju","Female","10-14",6036,30134,0.833121371302184,0.935681690034235,0.977165762641987,0.0228342373580128,0.935681690034235,0.0213655778017883,4.6249945056667,49.2948035403532,52.6833046594613
"4","Gwangju","Female","15-19",7076,30987,0.814097680161837,0.914316112232447,0.845306538373003,0.154693461626997,0.914316112232447,0.141438724422575,4.2179837501058,44.6698090346865,48.8559792800962
"4","Gwangju","Female","20-24",15837,34949,0.688162091915095,0.772877387809872,0.836312011033154,0.163687988966846,0.772877387809872,0.126510745328547,3.54811007572799,40.4518252845807,52.3392531889313
"4","Gwangju","Female","25-29",21174,28708,0.575518223006295,0.646366642481325,0.843003631730973,0.156996368269027,0.646366642481325,0.101477215439812,2.97814017380709,36.9037152088527,57.094089922685
"4","Gwangju","Female","30-34",21463,20226,0.485163952121663,0.544889427041512,1.09655598284472,-0.0965559828447242,0.544889427041512,-0.0526123341696919,2.85597797063179,33.9255750350456,62.2613935073859
"4","Gwangju","Female","35-39",22223,25263,0.532009434359601,0.597501761211204,0.883487959465331,0.116512040534669,0.597501761211204,0.069616149421776,2.81346843250158,31.0695970644139,51.9991723562994
"4","Gwangju","Female","40-44",24805,21999,0.470023929578669,0.527885611789428,1.09258899637356,-0.0925889963735553,0.527885611789428,-0.0488763989956234,2.7616190564362,28.2561286319123,53.5269914558375
"4","Gwangju","Female","45-49",23653,24970,0.513542973489912,0.576762010785052,0.919421265367034,0.0805787346329657,0.576762010785052,0.0464747530134244,2.7676231713917,25.4945095754761,44.2028238662504
"4","Gwangju","Female","50-54",22033,19709,0.472162330506444,0.530287257771627,0.955600887981044,0.0443991120189562,0.530287257771627,0.0235442833600276,2.59257558045807,22.7268864040844,42.8576890562811
"4","Gwangju","Female","55-59",20945,17220,0.451198742303157,0.5067429744116,0.996033579290903,0.00396642070909714,0.5067429744116,0.00200995582789565,2.52868998248826,20.1343108236263,39.7327873109737
"4","Gwangju","Female","60-64",20406,16656,0.449409098267768,0.504733018583704,0.999915651968251,8.43480317485046e-05,0.504733018583704,4.25732366760168e-05,2.52355865982683,17.605620841138,34.8810563068371
"4","Gwangju","Female","65-69",12741,10398,0.449371191494879,0.504690445347028,1.05225887485521,-0.0522588748552091,0.504690445347028,-0.0263745548240101,2.58938861379517,15.0820621813112,29.8837878155999
"4","Gwangju","Female","70-74",10069,9032,0.472854824354746,0.531065000171038,1.06744334742173,-0.0674433474217349,0.531065000171038,-0.035816801310059,2.74486700413034,12.4926735675161,23.5238126472138
"4","Gwangju","Female","75-79",6418,6541,0.504745736553746,0.566881801481097,1.15828922680758,-0.158289226807584,0.566881801481097,-0.0897312820477329,3.05873721252482,9.74780656338572,17.195483322833
"4","Gwangju","Female","80-84",3175,4469,0.584641548927263,0.65661308352883,1.02496417218532,-0.0249641721853175,0.65661308352883,-0.016391802076346,3.32404492283502,6.6890693508609,10.1872312913899
"4","Gwangju","Female","85+",2100,3140,0.599236641221374,0.673004885605176,1,0,0.673004885605176,0,3.36502442802588,3.36502442802588,5
"4","Gwangju","Male","0-4",2095,24252,0.920484305613542,1,0.920301515506504,0.079698484493496,1,0.079698484493496,4.80075378876626,59.2184537424958,59.2184537424958
"4","Gwangju","Male","5-9",5848,32405,0.847123101456095,0.920301515506504,0.971072445568664,0.0289275544313362,0.920301515506504,0.0266220721830556,4.53495239707488,54.4176999537295,59.1302948401425
"4","Gwangju","Male","10-14",7372,34188,0.822617901828681,0.893679443323448,0.977007310340644,0.0229926896593564,0.893679443323448,0.0205480940952824,4.41702698137904,49.8827475566547,55.8172708674475
"4","Gwangju","Male","15-19",7791,31899,0.803703703703704,0.873131349228166,0.820934840025551,0.179065159974449,0.873131349228166,0.156347404728248,3.97478823432021,45.4657205752756,52.0720285847789
"4","Gwangju","Male","20-24",15465,29992,0.659788371427943,0.716783944499918,0.910548164432032,0.0894518355679684,0.716783944499918,0.0641176395411665,3.42362562364667,41.4909323409554,57.8848517176296
"4","Gwangju","Male","25-29",24086,36245,0.600769090517313,0.652666304958752,0.863991759690838,0.136008240309162,0.652666304958752,0.0887679956465226,3.04141153567745,38.0673067173087,58.325834240385
"4","Gwangju","Male","30-34",20742,22386,0.519059543683918,0.563898309312229,0.979007422302139,0.0209925776978607,0.563898309312229,0.0118376790719292,2.78989734888132,35.0258951816313,62.1138503223239
"4","Gwangju","Male","35-39",25215,26052,0.508163145883317,0.5520606302403,1.02365167443993,-0.0236516744399287,0.5520606302403,-0.0130571582975454,2.79294604694536,32.23599783275,58.3921331588495
"4","Gwangju","Male","40-44",22455,24344,0.520182055172119,0.565117788537845,1.03495551303933,-0.0349555130393251,0.565117788537845,-0.0197539822259892,2.8749738982542,29.4430517858046,52.1007343654567
"4","Gwangju","Male","45-49",20660,24094,0.538365285784511,0.584871770763834,0.959750088034201,0.0402499119657985,0.584871770763834,0.023541037284525,2.86550626060786,26.5680778875504,45.4254748059611
"4","Gwangju","Male","50-54",19684,21044,0.516696130426242,0.561330733479309,1.02687122580198,-0.0268712258019828,0.561330733479309,-0.0150836448889151,2.84436277961883,23.7025716269425,42.2256794671233
"4","Gwangju","Male","55-59",16540,18695,0.530580388817937,0.576414378368224,0.921247376299655,0.0787526237003446,0.576414378368224,0.0453941446351009,2.76858653025337,20.8582088473237,36.1861355824804
"4","Gwangju","Male","60-64",15741,15051,0.488795791114575,0.531020233733124,1.04308080968663,-0.0430808096866322,0.531020233733124,-0.0228767816292076,2.71229312273864,18.0896223170703,34.0657872674616
"4","Gwangju","Male","65-69",10272,10685,0.509853509567209,0.553897015362331,0.997135665048255,0.00286433495174487,0.553897015362331,0.00158654658076949,2.76551871035973,15.3773291943317,27.7620726738754
"4","Gwangju","Male","70-74",7058,7299,0.508393118339486,0.552310468781562,1.18636986513511,-0.186369865135112,0.552310468781562,-0.10293402757953,3.01888741285663,12.611810483972,22.8346395674784
"4","Gwangju","Male","75-79",4092,6219,0.603142275240035,0.655244496361092,0.938793089977005,0.0612069100229953,0.655244496361092,0.0401054909318362,3.17595875447587,9.59292307111534,14.6402192225799
"4","Gwangju","Male","80-84",2263,2954,0.566225800268353,0.615139005429256,1.05756406492472,-0.0575640649247158,0.615139005429256,-0.0354099016462548,3.16421978126192,6.41696431663947,10.4317304869354
"4","Gwangju","Male","85+",952,1421,0.59882005899705,0.65054890707551,1,0,0.65054890707551,0,3.25274453537755,3.25274453537755,5
"4","Gyeongbuk","Female","0-4",2550,35670,0.933281004709576,1,0.915894165752598,0.0841058342474025,1,0.0841058342474025,4.78973541438149,47.037590136224,47.037590136224
"4","Gyeongbuk","Female","5-9",7510,44207,0.854786627221223,0.915894165752598,0.942108402045615,0.0578915979543846,0.915894165752598,0.0530225768125159,4.4469143867317,42.2478547218425,46.1274416865917
"4","Gyeongbuk","Female","10-14",9820,40617,0.805301663461348,0.862871588940082,0.932140643042265,0.0678593569577349,0.862871588940082,0.0585539111625729,4.16797316679398,37.8009403351108,43.8083033670676
"4","Gyeongbuk","Female","15-19",12288,36993,0.750654410421866,0.804317677777509,0.757391289308062,0.242608710691938,0.804317677777509,0.195134474792335,3.53375220190671,33.6329671683168,41.8155264984992
"4","Gyeongbuk","Female","20-24",31699,41770,0.568539111734201,0.609183202985174,0.816279837683494,0.183720162316506,0.609183202985174,0.111919236932925,2.76611792259356,30.0992149664101,49.4091347543977
"4","Gyeongbuk","Female","25-29",40649,35201,0.464087013843111,0.497263966052249,0.873265314358318,0.126734685641682,0.497263966052249,0.0630205924185676,2.32876834921483,27.3330970438165,54.9669771184356
"4","Gyeongbuk","Female","30-34",46553,31723,0.405271092033318,0.434243373633681,0.978368121629432,0.0216318783705678,0.434243373633681,0.00939349984166882,2.14773311856423,25.0043286946017,57.5813707538456
"4","Gyeongbuk","Female","35-39",68918,45280,0.396504317063346,0.424849873792013,0.862694496122078,0.137305503877922,0.424849873792013,0.058334225993484,1.97841380397635,22.8565955760375,53.7992288241258
"4","Gyeongbuk","Female","40-44",95853,49834,0.342062092019192,0.366515647798529,1.00008908092923,-8.90809292346528e-05,0.366515647798529,-3.26495544849337e-05,1.83265986287886,20.8781817720611,56.9639574666611
"4","Gyeongbuk","Female","45-49",124057,64506,0.342092563228205,0.366548297353014,0.912901444633867,0.0870985553661325,0.366548297353014,0.0319258271713631,1.75292691883666,19.0455219091823,51.9591061988756
"4","Gyeongbuk","Female","50-54",153985,69927,0.312296795169531,0.33462247018165,0.958933746269208,0.041066253730792,0.33462247018165,0.013741691264504,1.63875812274699,17.2925949903456,51.6779252181071
"4","Gyeongbuk","Female","55-59",169539,72477,0.299471935739786,0.320880778917146,1.07325401972208,-0.0732540197220795,0.320880778917146,-0.0235058069072329,1.66316841185381,15.6538368675986,48.7839655601201
"4","Gyeongbuk","Female","60-64",162308,76876,0.321409458826677,0.344386585824379,1.10501228520745,-0.105012285207453,0.344386585824379,-0.0361648223722107,1.81234498505242,13.9906684557448,40.6248937433334
"4","Gyeongbuk","Female","65-69",120737,66499,0.355161400585358,0.38055140819659,1.06666120752989,-0.0666612075298938,0.38055140819659,-0.0253680163975862,1.96617708197692,12.1783234706924,32.0017826984393
"4","Gyeongbuk","Female","70-74",82383,50244,0.378836888416386,0.405919424594176,1.15279296156639,-0.152792961566387,0.405919424594176,-0.0620216310410677,2.18465120057355,10.2121463887154,25.158062832113
"4","Gyeongbuk","Female","75-79",67700,52489,0.43672049854812,0.467941055635244,1.11746511269361,-0.117465112693615,0.467941055635244,-0.054966748834163,2.47712215026163,8.0274951881419,17.1549281506072
"4","Gyeongbuk","Female","80-84",42971,40960,0.488019921125687,0.522907804469407,1.08192521140184,-0.0819252114018374,0.522907804469407,-0.0428393324248268,2.7216373534091,5.55037303788027,10.6144390855138
"4","Gyeongbuk","Female","85+",28597,31990,0.528001056332217,0.565747136894234,1,0,0.565747136894234,0,2.82873568447117,2.82873568447117,5
"4","Gyeongbuk","Male","0-4",2576,36807,0.934591067211741,1,0.90848098658272,0.0915190134172805,1,0.0915190134172805,4.7712024664568,47.8879844487614,47.8879844487614
"4","Gyeongbuk","Male","5-9",8839,49720,0.849058214791919,0.90848098658272,0.965069956364399,0.0349300436356014,0.90848098658272,0.0317332805034486,4.46307173165498,43.1167819823046,47.4603019976123
"4","Gyeongbuk","Male","10-14",10063,45657,0.819400574300072,0.876747706079271,0.934050025753428,0.0659499742465723,0.876747706079271,0.0578214886366693,4.23918480880468,38.6537102506497,44.087609220565
"4","Gyeongbuk","Male","15-19",13102,42737,0.765361127527355,0.818926217442602,0.811284996488837,0.188715003511163,0.818926217442602,0.154543664000064,3.70827192721285,34.414525441845,42.0239634643973
"4","Gyeongbuk","Male","20-24",26658,43666,0.620925999658723,0.664382553442537,0.814098582032358,0.185901417967642,0.664382553442537,0.12350965875793,3.01313862031786,30.7062535146321,46.2177300645929
"4","Gyeongbuk","Male","25-29",46211,47238,0.505494975869191,0.540872894684607,0.87349819738583,0.12650180261417,0.540872894684607,0.0684213961627469,2.53331098301617,27.6931148943143,51.2007814894526
"4","Gyeongbuk","Male","30-34",53489,42292,0.441548950209332,0.47245149852186,0.919783806375623,0.0802161936243772,0.47245149852186,0.0378982608835567,2.26751184040041,25.1598039112981,53.2537286684761
"4","Gyeongbuk","Male","35-39",72122,49322,0.406129574124699,0.434553237638304,0.949797813832621,0.0502021861673793,0.434553237638304,0.0218155225355555,2.11822738185263,22.8922920708977,52.6800633112573
"4","Gyeongbuk","Male","40-44",93024,58417,0.385740981636413,0.412737715102748,0.930730046621089,0.0692699533789112,0.412737715102748,0.0285903222828857,1.99221276980653,20.7740646890451,50.3323634571983
"4","Gyeongbuk","Male","45-49",124782,69892,0.359020721822123,0.384147392819862,0.967553822450754,0.0324461775492462,0.384147392819862,0.0124641145125133,1.88957667781803,18.7818519192385,48.8923061051357
"4","Gyeongbuk","Male","50-54",151304,80534,0.347371871738024,0.371683278307349,0.962786878951116,0.0372131210488837,0.371683278307349,0.0138314948274973,1.823837654468,16.8922752414205,45.4480366142598
"4","Gyeongbuk","Male","55-59",169819,85335,0.33444508022606,0.357851783479852,1.07089263048437,-0.0708926304843662,0.357851783479852,-0.0253690542544086,1.85268155303528,15.0684375869525,42.1080410454372
"4","Gyeongbuk","Male","60-64",155763,86917,0.35815477171584,0.38322083773426,1.02219927701688,-0.0221992770168822,0.38322083773426,-0.0085072255355045,1.93737225251006,13.2157560339172,34.4860058029557
"4","Gyeongbuk","Male","65-69",112631,65050,0.366105548708078,0.391728063269765,1.07086535049047,-0.0708653504904662,0.391728063269765,-0.0277599465005634,2.02804018260023,11.2783837814072,28.7913602289971
"4","Gyeongbuk","Male","70-74",76454,49303,0.39204974673378,0.419488009770328,1.04922693474256,-0.0492269347425591,0.419488009770328,-0.0206501088822499,2.14906532105727,9.25034359880693,22.0515089427027
"4","Gyeongbuk","Male","75-79",53579,37441,0.411349154032081,0.440138118652578,1.04926118242126,-0.0492611824212623,0.440138118652578,-0.0216817241534958,2.25489490364663,7.10127827774967,16.134204189106
