"org_region5","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex","year"
"Provinces","Male","55-59",748019,560884,0.428514565250443,0.449796990884459,0.999999,1e-06,0.449796990884459,4.49796990884459e-07,2.24898382992982,15.728255364351,34.9674535025761,2020
"Provinces","Male","60-64",667661,537620,0.446053658856316,0.468207173796567,0.99881994168122,0.00118005831878043,0.449796541087468,0.00053078615006893,2.24765574006217,13.4792715344212,29.9674859700621,2020
"Provinces","Male","65-69",484913,389635,0.445527289525561,0.467654662026215,0.999999,1e-06,0.449265754937399,4.49265754937399e-07,2.24632765152261,11.231615794359,24.999937500075,2020
"Provinces","Male","70-74",341329,288964,0.458459795682326,0.4812294686387,0.999999,1e-06,0.449265305671644,4.49265305671644e-07,2.24632540519496,8.98528814283638,19.999960000035,2020
"Provinces","Male","75-79",236073,217066,0.479027406601506,0.502818581941588,0.999999,1e-06,0.449264856406338,4.49264856406338e-07,2.24632315886955,6.73896273764142,14.9999775000125,2020
"Provinces","Male","80-84",133392,146738,0.523821083068575,0.549836962457462,0.999999,1e-06,0.449264407141482,4.49264407141482e-07,2.24632091254639,4.49263957877187,9.9999900000025,2020
"Provinces","Male","85+",56840,75428,0.570266428765839,0.59858904331849,0.999999,1e-06,0.449263957877075,4.49263957877075e-07,2.24631866622548,2.24631866622548,4.9999975,2020
"Provinces","Total","0-4",24402,456129,0.949218676838747,1,0.957605567882159,0.0423944321178412,1,0.0423944321178412,4.8940139197054,52.1576099197999,52.1576099197999,2020
"Provinces","Total","5-9",59179,590976,0.90897709007852,0.957605567882159,0.972096437515369,0.0279035624846314,0.957605567882159,0.0267206067990308,4.72122632241322,47.2635960000945,49.3560162819674,2020
"Provinces","Total","10-14",75608,574020,0.883613391048415,0.930884961083128,0.94831026681786,0.05168973318214,0.930884961083128,0.0481171952616537,4.53413181726151,42.5423696776813,45.7009957795228,2020
"Provinces","Total","15-19",102087,527845,0.837939650628957,0.882767765821474,0.821203230371559,0.178796769628441,0.882767765821474,0.157836024860996,4.01924876695488,38.0082378604198,43.055760905645,2020
"Provinces","Total","20-24",265667,586154,0.688118747952915,0.724931740960479,0.865859559652196,0.134140440347804,0.724931740960479,0.0972426629545387,3.38155204741605,33.9889890934649,46.885778581625,2020
"Provinces","Total","25-29",390551,575715,0.595814196090931,0.62768907800594,0.90930071382986,0.0906992861701396,0.62768907800594,0.0569309513119318,2.99611801174987,30.6074370460489,48.7620991323976,2020
"Provinces","Total","30-34",437365,517110,0.541774273815448,0.570758126694008,0.945863091598342,0.0541369084016576,0.570758126694008,0.0308990804243352,2.7765429324092,27.611319034299,48.3765674861811,2020
"Provinces","Total","35-39",654839,688267,0.512444289579527,0.539859046269673,0.92746791720386,0.0725320827961398,0.539859046269673,0.039157101042277,2.60140247874267,24.8347761018898,46.0023338934367,2020
"Provinces","Total","40-44",871882,789718,0.475275637939336,0.500701945227396,0.959384370683423,0.0406156293165775,0.500701945227396,0.0203363246054452,2.45266891462337,22.2333736231471,44.4044083213013,2020
"Provinces","Total","45-49",1163758,975393,0.455972018805592,0.480365620621951,0.933859286980092,0.0661407130199075,0.480365620621951,0.0317717246581862,2.32239879146429,19.7807047085238,41.1784354652875,2020
"Provinces","Total","50-54",1442391,1069670,0.425813704364663,0.448593895963764,0.971145599091795,0.0288544009082053,0.448593895963764,0.0129439081191122,2.21060970952104,17.4583059170595,38.9178410008273,2020
"Provinces","Total","55-59",1532639,1080677,0.413527105026717,0.435649987844652,0.999999,1e-06,0.435649987844652,4.35649987844652e-07,2.17824885009829,15.2476962075384,34.9998775002275,2020
"Provinces","Total","60-64",1397201,1061627,0.43176139201278,0.454859773145959,0.999999,1e-06,0.435649552194664,4.35649552194664e-07,2.17824667184944,13.0694473574401,29.9999100001375,2020
"Provinces","Total","65-69",1011904,787043,0.43750204981025,0.460907544789674,0.999999,1e-06,0.435649116545112,4.35649116545112e-07,2.17824449360277,10.8912006855907,24.999937500075,2020
"Provinces","Total","70-74",729100,603582,0.452907745433644,0.477137414680879,0.999999,1e-06,0.435648680895996,4.35648680895996e-07,2.17824231535828,8.71295619198792,19.999960000035,2020
"Provinces","Total","75-79",533991,524281,0.495412332557225,0.521915913208886,0.999999,1e-06,0.435648245247315,4.35648245247315e-07,2.17824013711596,6.53471387662965,14.9999775000125,2020
"Provinces","Total","80-84",323905,392056,0.547594072861511,0.576889273486699,0.999999,1e-06,0.435647809599069,4.35647809599069e-07,2.17823795887582,4.35647373951369,9.9999900000025,2020
"Provinces","Total","85+",183920,254714,0.580698258684917,0.611764467824063,0.999999,1e-06,0.43564737395126,4.3564737395126e-07,2.17823578063786,2.17823578063786,4.9999975,2020
"Rest Capital","Female","0-4",13687,255136,0.949085457717532,1,0.947967533577159,0.052032466422841,1,0.052032466422841,4.8699188339429,69.8877747051059,69.8877747051059,2020
"Rest Capital","Female","5-9",33747,302721,0.899702200506437,0.947967533577159,0.975709034992897,0.0242909650071031,0.947967533577159,0.0230270461859927,4.68227005242081,65.017855871163,68.5865850550998,2020
"Rest Capital","Female","10-14",40141,288473,0.877847565837122,0.924940487391166,0.983020301652819,0.0169796983471814,0.924940487391166,0.0157052104649969,4.58543941079334,60.3355858187422,65.2318572289135,2020
"Rest Capital","Female","15-19",42697,268828,0.8629419789744,0.90923527692617,0.917102671688908,0.0828973283110924,0.90923527692617,0.0753731752633757,4.35774344647241,55.7501464079489,61.3154238762294,2020
"Rest Capital","Female","20-24",80111,303942,0.791406394429935,0.833862101662794,0.946822204583757,0.0531777954162426,0.833862101662794,0.0443429482475821,4.05845313769501,51.3924029614765,61.6317768357568,2020
"Rest Capital","Female","25-29",98410,294164,0.749321147095834,0.789519153415212,0.9803517164177,0.0196482835823002,0.789519153415212,0.0155126962199597,3.90881402652616,47.3339498237815,59.9528834975436,2020
"Rest Capital","Female","30-34",81128,224552,0.734598272703481,0.774006457195252,0.999999,1e-06,0.774006457195252,7.74006457195252e-07,3.87003035096012,43.4251357972553,56.1043585535628,2020
"Rest Capital","Female","35-39",69937,211761,0.75173057671691,0.792057839053563,0.999999,1e-06,0.774005683188795,7.74005683188795e-07,3.87002648092977,39.5551054462952,51.104412157975,2020
"Rest Capital","Female","40-44",58704,190207,0.764156666439008,0.805150537525608,0.999999,1e-06,0.774004909183111,7.74004909183111e-07,3.87002261090328,35.6850789653654,46.1044607624358,2020
"Rest Capital","Female","45-49",55875,184808,0.767848165429216,0.80904007029654,0.951831298404238,0.0481687015957625,0.774004135178202,0.037282774221285,3.7768137403378,31.8150563544621,41.1045043669401,2020
"Rest Capital","Female","50-54",63213,171659,0.730861916277802,0.770069660571412,0.98660591365075,0.0133940863492504,0.736721360956917,0.00986770952399425,3.6589375309746,28.0382426141243,38.0581371737421,2020
"Rest Capital","Female","55-59",67118,173511,0.721072688661799,0.75975528104278,0.988128950313102,0.011871049686898,0.726853651432923,0.00862851581126347,3.61269696763646,24.3793050831497,33.5408717216846,2020
"Rest Capital","Female","60-64",62893,155875,0.71251279894683,0.750736188351638,0.967269100008875,0.0327308999911246,0.71822513562166,0.0235081550851444,3.53235529039544,20.7666081155133,28.9137863401825,2020
"Rest Capital","Female","65-69",46772,103713,0.689191613782105,0.726163917250983,0.999999,1e-06,0.694716980536515,6.94716980536515e-07,3.47358316589012,17.2342528251178,24.8075882812137,2020
"Rest Capital","Female","70-74",30878,77874,0.71606958952479,0.754483786156492,0.989007590941872,0.0109924090581279,0.694716285819535,0.00763660559307164,3.45448991511499,13.7606696592277,19.8076105888243,2020
"Rest Capital","Female","75-79",27364,66412,0.708198259682648,0.746190191751335,0.999999,1e-06,0.687079680226463,6.87079680226463e-07,3.43539668343311,10.3061797441127,14.9999775000125,2020
"Rest Capital","Female","80-84",17018,50766,0.748937802431252,0.789115243881602,0.999999,1e-06,0.687078993146783,6.87078993146783e-07,3.43539324803643,6.87078306067961,9.9999900000025,2020
"Rest Capital","Female","85+",11076,36301,0.766215674272326,0.807320002684488,0.999999,1e-06,0.68707830606779,6.8707830606779e-07,3.43538981264318,3.43538981264318,4.9999975,2020
"Rest Capital","Male","0-4",14717,262860,0.946980477489129,1,0.942802243614802,0.0571977563851978,1,0.0571977563851978,4.85700560903701,72.0378673943714,72.0378673943714,2020
"Rest Capital","Male","5-9",39082,325541,0.892815318836168,0.942802243614802,0.987930104184498,0.0120698958155019,0.942802243614802,0.0113795248550521,4.68556240593638,67.1808617853344,71.2565781852151,2020
"Rest Capital","Male","10-14",42366,316787,0.882039130955331,0.93142271875975,0.98261275369404,0.0173872463059599,0.93142271875975,0.0161948762260426,4.61662640323364,62.495299379398,67.0966019194964,2020
"Rest Capital","Male","15-19",43166,280667,0.866702899333916,0.915227842533708,0.922818529392643,0.0771814706073566,0.915227842533708,0.0706386308275497,4.39954263559966,57.8786729761643,63.2396331124866,2020
"Rest Capital","Male","20-24",67464,269535,0.799809494983665,0.844589211706158,0.981363771163532,0.018636228836468,0.844589211706158,0.0157399578221681,4.18359616397537,53.4791303405647,63.3196938811606,2020
"Rest Capital","Male","25-29",91419,333596,0.784904062209569,0.82884925388399,0.942699943835575,0.0573000561644248,0.82884925388399,0.0474931087993942,4.02551349742146,49.2955341765893,59.4746679756184,2020
"Rest Capital","Male","30-34",83314,237037,0.739929015361276,0.781356145084596,0.999999,1e-06,0.781356145084596,7.81356145084596e-07,3.90677877203262,45.2700206791678,57.9377547152542,2020
"Rest Capital","Male","35-39",67896,230693,0.7726105114388,0.815867412058312,0.999999,1e-06,0.78135536372845,7.8135536372845e-07,3.90677486525384,41.3632419071352,52.9378101530643,2020
"Rest Capital","Male","40-44",54834,198736,0.783752021138147,0.827632712361955,0.999999,1e-06,0.781354582373087,7.81354582373087e-07,3.90677095847898,37.4564670418814,47.9378605909249,2020
"Rest Capital","Male","45-49",50338,188665,0.789383396861127,0.833579377427228,0.99601585952676,0.00398414047324003,0.781353801018504,0.00311302330255776,3.89898644683613,33.5496960834024,42.9379060288309,2020
"Rest Capital","Male","50-54",48507,178414,0.786238382520789,0.830258280091962,0.987997365996907,0.012002634003093,0.778240777715947,0.00934093922120695,3.86785154052672,29.6507096365663,38.0996607805465,2020
"Rest Capital","Male","55-59",52301,182024,0.776801450976208,0.82029299382798,0.997885733321598,0.00211426667840198,0.76889983849474,0.00162565930755809,3.8404350442048,25.7828580960396,33.5321413859498,2020
"Rest Capital","Male","60-64",45792,157872,0.775159085552675,0.818558675684603,0.962834561079488,0.0371654389205125,0.767274179187182,0.0285160816418676,3.76508069183124,21.9424230518347,28.5978906198559,2020
"Rest Capital","Male","65-69",35250,103721,0.746349957904887,0.788136583220592,0.982458185332866,0.0175418146671339,0.738758097545314,0.0129591576309843,3.66139259364911,18.1773423600035,24.6052698716965,2020
"Rest Capital","Male","70-74",24898,68443,0.733257625266496,0.774311237345348,0.999999,1e-06,0.72579893991433,7.2579893991433e-07,3.6289928850743,14.5159497663544,19.999960000035,2020
"Rest Capital","Male","75-79",18523,51286,0.734661719835551,0.775793944330795,0.999999,1e-06,0.72579821411539,7.2579821411539e-07,3.62898925608141,10.8869568812801,14.9999775000125,2020
"Rest Capital","Male","80-84",11539,35577,0.755093811019611,0.797369986994562,0.999999,1e-06,0.725797488317176,7.25797488317176e-07,3.62898562709216,7.25796762519869,9.9999900000025,2020
"Rest Capital","Male","85+",4929,17026,0.775495331359599,0.8189137472145,0.999999,1e-06,0.725796762519687,7.25796762519687e-07,3.62898199810653,3.62898199810653,4.9999975,2020
"Rest Capital","Total","0-4",28404,517996,0.948016105417277,1,0.945258703905329,0.0547412960946712,1,0.0547412960946712,4.86314675976332,71.0719102718261,71.0719102718261,2020
"Rest Capital","Total","5-9",72829,628262,0.896120475088113,0.945258703905329,0.982051445250408,0.0179485547495919,0.945258703905329,0.0169660275995731,4.68387845052771,66.2087635120628,70.0430085843397,2020
"Rest Capital","Total","10-14",82507,605260,0.880036407678763,0.928292676305756,0.982753508176658,0.0172464918233421,0.928292676305756,0.0160097920515756,4.60143890139984,61.5248850615351,66.2774646745897,2020
"Rest Capital","Total","15-19",85863,549495,0.864858866969488,0.91228288425418,0.91961104026491,0.0803889597350902,0.91228288425418,0.0733374720493212,4.3780707411476,56.9234461601353,62.3967051696601,2020
"Rest Capital","Total","20-24",147575,573477,0.795333762336142,0.838945412204859,0.965404193533216,0.0345958064667843,0.838945412204859,0.0290239931168359,4.1221670782322,52.5453754189877,62.6326512482993,2020
"Rest Capital","Total","25-29",189829,627760,0.767818549417862,0.809921419088023,0.960286915981847,0.0397130840181533,0.809921419088023,0.0321644773643446,3.96919590202925,48.4232083407555,59.7875388889953,2020
"Rest Capital","Total","30-34",164442,461589,0.737326106854133,0.777756941723678,0.999999,1e-06,0.777756941723678,7.77756941723678e-07,3.88878276422604,44.4540124387262,57.156690032501,2020
"Rest Capital","Total","35-39",137833,442454,0.762474430755816,0.804284258884195,0.999999,1e-06,0.777756163966737,7.77756163966737e-07,3.88877887544327,40.5652296745002,52.1567446892457,2020
"Rest Capital","Total","40-44",113538,388943,0.774045187778244,0.816489491428568,0.999999,1e-06,0.777755386210573,7.77755386210573e-07,3.8887749866644,36.6764507990569,47.15679434604,2020
"Rest Capital","Total","45-49",106213,373473,0.778578069820674,0.82127093133927,0.97366398039196,0.02633601960804,0.777754608455186,0.0204829606185193,3.83756564072963,32.7876758123925,42.156839002879,2020
"Rest Capital","Total","50-54",111720,350073,0.758073422507487,0.799641923988006,0.987460063159204,0.0125399368407957,0.757271647836667,0.00949613863519708,3.76261789259534,28.9501101716629,38.2294916947782,2020
"Rest Capital","Total","55-59",119419,355535,0.748567229668557,0.789614464765944,0.992183411173432,0.00781658882656822,0.74777550920147,0.00584505369000557,3.72426491178234,25.1874922790675,33.6832270770202,2020
"Rest Capital","Total","60-64",108685,313747,0.742715987425195,0.783442373163358,0.964882907829639,0.035117092170361,0.741930455511465,0.026054440190194,3.64451617708184,21.4632273672852,28.9288938172636,2020
"Rest Capital","Total","65-69",82022,207434,0.716633961638384,0.755930155134814,0.999999,1e-06,0.71587601532127,7.1587601532127e-07,3.57937828691631,17.8187111902034,24.8907783035679,2020
"Rest Capital","Total","70-74",55776,146317,0.724008253625806,0.76370881200075,0.99376131737062,0.00623868262937977,0.715875299445255,0.00446611879545115,3.56821120023765,14.239332903287,19.8908006943686,2020
"Rest Capital","Total","75-79",45887,117698,0.719491395910383,0.758944275101416,0.999999,1e-06,0.711409180649804,7.11409180649804e-07,3.55704412472607,10.6711217030494,14.9999775000125,2020
"Rest Capital","Total","80-84",28557,86343,0.751462140992167,0.792668116815806,0.999999,1e-06,0.711408469240623,7.11408469240623e-07,3.55704056768194,7.11407757832332,9.9999900000025,2020
"Rest Capital","Total","85+",16005,53327,0.769154214504125,0.811330324568247,0.999999,1e-06,0.711407757832154,7.11407757832154e-07,3.55703701064138,3.55703701064138,4.9999975,2020
"Seoul","Female","0-4",23782,119770,0.834331810075791,1,0.84973075201074,0.15026924798926,1,0.15026924798926,4.62432688002685,56.5664549078147,56.5664549078147,2020
"Seoul","Female","5-9",57985,141247,0.708957396402184,0.84973075201074,0.978588024441612,0.0214119755583883,0.84973075201074,0.0181944140932648,4.20316772482054,51.9421280277879,61.1277488838386,2020
"Seoul","Female","10-14",62723,142105,0.693777217958482,0.831536337917475,0.961167700101196,0.0388322998988044,0.831536337917475,0.032290468450765,4.07695551846046,47.7389603029673,57.4105521624301,2020
"Seoul","Female","15-19",72689,145489,0.66683625296776,0.79924586946671,0.966489586401269,0.0335104135987314,0.79924586946671,0.0267830596529072,3.92927169820128,43.6620047845069,54.6290027293353,2020
"Seoul","Female","20-24",109759,198978,0.644490294328182,0.772462809813803,0.92718402519138,0.0728159748086198,0.772462809813803,0.0562476324999976,3.72169496781902,39.7327330863056,51.4364349733327,2020
"Seoul","Female","25-29",151379,224775,0.597561105291981,0.716215177313806,0.88510005191842,0.114899948081579,0.716215177313806,0.0822930866885955,3.37534316984754,36.0110381184866,50.279635588773,2020
"Seoul","Female","30-34",162448,182380,0.528901365318362,0.63392209062521,0.910642001626018,0.0893579983739824,0.63392209062521,0.0566460091433191,3.02799543026775,32.635694948639,51.4821859519864,2020
"Seoul","Female","35-39",206396,191775,0.481639797976246,0.577276081481891,0.983323658720788,0.0166763412792124,0.577276081481891,0.00962685294711842,2.86231327504166,29.6076995183713,51.2886302899768,2020
"Seoul","Female","40-44",203429,183030,0.473607808331544,0.567649228534773,0.971211380528259,0.0287886194717409,0.567649228534773,0.0163418376337149,2.79739154858958,26.7453862433296,47.116044378965,2020
"Seoul","Female","45-49",211104,179810,0.459973293358642,0.551307390901058,0.977658281377607,0.0223417186223933,0.551307390901058,0.0123171546019572,2.7257440680004,23.94799469474,43.438551867769,2020
"Seoul","Female","50-54",165381,135146,0.449696699464607,0.538990236299101,0.999999,1e-06,0.538990236299101,5.38990236299101e-07,2.69494983401991,21.2222506267396,39.3740910270642,2020
"Seoul","Female","55-59",121122,105094,0.464573681790855,0.556821250467068,0.999999,1e-06,0.538989697308864,5.38989697308864e-07,2.69494713907008,18.5273007927197,34.3741279011921,2020
"Seoul","Female","60-64",104548,92879,0.470447304573336,0.56386116277959,0.999999,1e-06,0.538989158319167,5.38989158319167e-07,2.69494444412294,15.8323536536496,29.3741597753519,2020
"Seoul","Female","65-69",61500,54978,0.472003296759903,0.565726118865138,0.999999,1e-06,0.538988619330009,5.38988619330009e-07,2.6949417491785,13.1374092095267,24.3741866495385,2020
"Seoul","Female","70-74",45149,44222,0.494813753902273,0.593065909661677,0.999999,1e-06,0.538988080341389,5.38988080341389e-07,2.69493905423675,10.4424674603482,19.3742085237471,2020
"Seoul","Female","75-79",28023,34162,0.549360778322747,0.658444004757343,0.94993879178864,0.0500612082113602,0.538987541353309,0.0269823675310171,2.627481787939,7.74752840611146,14.3742253979725,2020
"Seoul","Female","80-84",19752,21558,0.521859114015977,0.625481502339663,0.999999,1e-06,0.512005173822292,5.12005173822292e-07,2.56002458909852,5.12004661817246,9.9999900000025,2020
"Seoul","Female","85+",11550,15823,0.57805136448325,0.692831506005673,0.999999,1e-06,0.512004661817118,5.12004661817118e-07,2.56002202907394,2.56002202907394,4.9999975,2020
"Seoul","Male","0-4",28420,130697,0.821389292156086,1,0.883116478737671,0.116883521262329,1,0.116883521262329,4.70779119684418,56.1702674257191,56.1702674257191,2020
"Seoul","Male","5-9",58005,153216,0.725382419361711,0.883116478737671,0.936867300716834,0.0631326992831658,0.883116478737671,0.0557535270841537,4.27619857597797,51.462476228875,58.2737130015234,2020
"Seoul","Male","10-14",72008,152727,0.679587069214853,0.827362951653517,0.999999,1e-06,0.827362951653517,8.27362951653517e-07,4.13681268986021,47.186277652897,57.0321375384205,2020
"Seoul","Male","15-19",73717,162718,0.688214519846892,0.837866437289899,0.902502350182447,0.0974976498175528,0.827362124290566,0.0806658626663882,3.93514596478686,43.0494649630368,52.0321920706126,2020
"Seoul","Male","20-24",101188,165880,0.621115221591505,0.756176428793128,0.918376431409834,0.0816235685901662,0.746696261624178,0.0609480135267017,3.58111127430413,39.1143189982499,52.3831723935116,2020
"Seoul","Male","25-29",175853,233505,0.570417580699534,0.694454610191265,0.92390306408336,0.07609693591664,0.685748248097476,0.0521833404904218,3.29828288926132,35.5332077239458,51.8166948621864,2020
"Seoul","Male","30-34",174570,194508,0.527010550615317,0.641608742222526,0.92535128265583,0.0746487173441696,0.633564907607054,0.0472948077071439,3.04958751876741,32.2349248346845,50.878646288088,2020
"Seoul","Male","35-39",221426,210768,0.487669888985039,0.593713472578808,0.934636120508465,0.0653638794915345,0.58627009989991,0.0383208881593477,2.83554827910118,29.1853373159171,49.7813845886046,2020
"Seoul","Male","40-44",213873,179127,0.455793893129771,0.554906056704666,0.999999,1e-06,0.547949211740563,5.47949211740562e-07,2.73974468882978,26.3497890368159,48.0880134002122,2020
"Seoul","Male","45-49",211848,180521,0.460079669902566,0.560123773582306,0.967672002174071,0.0323279978259294,0.547948663791351,0.0177140832117677,2.69545811092733,23.6100443479861,43.0880589882712,2020
"Seoul","Male","50-54",165242,132602,0.445206215334202,0.542016093447686,0.999999,1e-06,0.530234580579583,5.30234580579583e-07,2.65117157731146,20.9145862370588,39.4440253485498,2020
"Seoul","Male","55-59",114134,92839,0.448556091857392,0.54609439901507,0.999999,1e-06,0.530234050345002,5.30234050345002e-07,2.65116892613989,18.2634146597473,34.4440622926121,2020
"Seoul","Male","60-64",99535,83557,0.456366198413912,0.555602809498508,0.999999,1e-06,0.530233520110952,5.30233520110952e-07,2.65116627497096,15.6122457336074,29.4440942367064,2020
"Seoul","Male","65-69",54258,49329,0.476208404529526,0.57975969382254,0.9752960085615,0.0247039914384994,0.530232989877432,0.013098871242342,2.6184177712813,12.9610794586365,24.4441211808276,2020
"Seoul","Male","70-74",41286,35804,0.464444156181087,0.565437315309961,0.999999,1e-06,0.51713411863509,5.1713411863509e-07,2.58566930034015,10.3426616873552,19.999960000035,2020
"Seoul","Male","75-79",21713,24593,0.53109748196778,0.646584374838498,0.999999,1e-06,0.517133601500971,5.17133601500971e-07,2.58566671467085,7.756992387015,14.9999775000125,2020
"Seoul","Male","80-84",11282,13527,0.545245676972067,0.663809088064488,0.999999,1e-06,0.51713308436737,5.1713308436737e-07,2.58566412900414,5.17132567234415,9.9999900000025,2020
"Seoul","Male","85+",5255,7888,0.600167389484897,0.730673500636345,0.999999,1e-06,0.517132567234286,5.17132567234286e-07,2.58566154334001,2.58566154334001,4.9999975,2020
"Seoul","Total","0-4",52202,250467,0.827527761349857,1,0.866931385512246,0.133068614487754,1,0.133068614487754,4.66732846378061,56.9813551192508,56.9813551192508,2020
"Seoul","Total","5-9",115990,294463,0.717409788696879,0.866931385512246,0.956710308810535,0.0432896911894655,0.866931385512246,0.0375291919612805,4.24083394765803,52.3140266554702,60.3439067147849,2020
"Seoul","Total","10-14",134731,294832,0.686353340487891,0.829402193550965,0.987763322396314,0.0122366776036864,0.829402193550965,0.0101491272462735,4.12163814963914,48.0731927078122,57.9612558076243,2020
"Seoul","Total","15-19",146406,308207,0.677954655938128,0.819253066304692,0.934647381888981,0.0653526181110186,0.819253066304692,0.0535403327784915,3.96241449957723,43.951554558173,53.6483247556462,2020
"Seoul","Total","20-24",210947,364858,0.633648544212016,0.7657127335262,0.920724371400392,0.0792756285996077,0.7657127335262,0.0607023582770134,3.67680777193847,39.9891400585958,52.2247290761915,2020
"Seoul","Total","25-29",327232,458280,0.583415657558382,0.705010375249187,0.904884600672221,0.0951153993277787,0.705010375249187,0.0670573433720535,3.3574085178158,36.3123322866574,51.5060963093241,2020
"Seoul","Total","30-34",337018,376888,0.527923844315638,0.637953031877133,0.918273318796764,0.0817266812032356,0.637953031877133,0.05213778405886,3.05942069923852,32.9549237688416,51.6572884243123,2020
"Seoul","Total","35-39",427822,402543,0.484778380591668,0.585815247818273,0.958429923150737,0.0415700768492634,0.585815247818273,0.0243523848712759,2.86819527691318,29.895503069603,51.0323061424939,2020
"Seoul","Total","40-44",417302,362157,0.46462610605561,0.561462862946997,0.990100587194036,0.00989941280596385,0.561462862946997,0.00555815265553063,2.79341893309616,27.0273077926899,48.1373027074834,2020
"Seoul","Total","45-49",422952,360331,0.460026580431338,0.555904710291467,0.972686239753119,0.0273137602468815,0.555904710291467,0.0151838479770132,2.7415639315148,24.2338888595937,43.5936023044086,2020
"Seoul","Total","50-54",330623,267748,0.447461524706244,0.540720862314453,0.999999,1e-06,0.540720862314453,5.40720862314453e-07,2.70360295977011,21.4923249280789,39.7475415246326,2020
"Seoul","Total","55-59",235256,197933,0.456920651263075,0.552151447484673,0.999999,1e-06,0.540720321593591,5.40720321593591e-07,2.70360025616715,18.7887219683088,34.7475787722114,2020
"Seoul","Total","60-64",204083,176436,0.463671984841756,0.560309885054995,0.999999,1e-06,0.540719780873269,5.40719780873269e-07,2.70359755256689,16.0851217121416,29.7476110198224,2020
"Seoul","Total","65-69",115758,104307,0.473982686933406,0.572769530003741,0.999999,1e-06,0.540719240153489,5.40719240153489e-07,2.70359484896934,13.3815241595747,24.7476382674607,2020
"Seoul","Total","70-74",86435,80026,0.480749244567797,0.580946364607275,0.999999,1e-06,0.540718699434248,5.40718699434248e-07,2.70359214537449,10.6779293106054,19.7476605151212,2020
"Seoul","Total","75-79",49736,58755,0.541565659824317,0.654438056483953,0.979815004875725,0.0201849951242745,0.540718158715549,0.01091439339728,2.67630481008454,7.9743371652309,14.747677762799,2020
"Seoul","Total","80-84",31034,35085,0.530634159621289,0.641228227504685,0.999999,1e-06,0.529803765318269,5.29803765318269e-07,2.64901750208193,5.29803235514636,9.9999900000025,2020
"Seoul","Total","85+",16805,23711,0.585225589890414,0.70719753127774,0.999999,1e-06,0.529803235514504,5.29803235514504e-07,2.64901485306443,2.64901485306443,4.9999975,2020
